job_id,job_title,category,course_title,skills
3891079268,information technology business analyst,information technology,get great playing harmonica a fun new leisure time hobby,"ar, c, ca, r"
3891079268,information technology business analyst,information technology,fingerstyle guitar mastery 3 techniques you need to know,"ar, c, r"
3891079268,information technology business analyst,information technology,play piano 3 improvise chords to enchanted evening by ear,"ar, c, r"
3891079268,information technology business analyst,information technology,"jazz guitar tips, tricks and licks","ar, c, r"
3891079268,information technology business analyst,information technology,"piano learn 48 chords in 1 hour, and always remember how","ar, c, r"
3891079268,information technology business analyst,information technology,walking bass quick start guide,"ar, c, r"
3891079268,information technology business analyst,information technology,beginner guitar lessons learn to play guitar today wave 1,"ar, r"
3891079268,information technology business analyst,information technology,blues bass quick start guide,"ar, c, r"
3891079268,information technology business analyst,information technology,instant harmonica play leonard cohen s hallelujah now,"ar, c, ca, r"
3891079268,information technology business analyst,information technology,guitar crash course no experience necessary,"ar, c, r"
3891079268,information technology business analyst,information technology,beginner guitar lessons your complete foundation course,"ar, c, r"
3891079268,information technology business analyst,information technology,piano building blocks learn the 24 most common chords,"ar, c, r"
3891079268,information technology business analyst,information technology,learn to play the oboe beginner to pro in under four hours,"ar, r"
3891079268,information technology business analyst,information technology,playing piano by ear complete guide for aspiring musicians,"ar, c, cia, r"
3891079268,information technology business analyst,information technology,country guitar fundamentals,"ar, c, r"
3891079268,information technology business analyst,information technology,discover classical guitar level 1,"ar, c, ca, r"
